Unnamed: 0,genres,overview
3257,[],"['denis', 'poor', 'student', 'philosophy', 'work', 'night', 'porter', 'paris', 'market', 'le', 'halle', 'order', 'pay', 'studies', 'constantly', 'weary', 'fall', 'asleep', 'dream', 'beautiful', 'girl', 'white', 'irène', 'fall', 'love']"
3263,[],"['john', 'zinga', 'black', 'dockworker', 'england', 'th', 'century', 'great', 'baritone', 'singing', 'voice', 'discovered', 'opera', 'impresario', 'catapulted', 'great', 'fame', 'international', 'opera', 'star', 'yet', 'feel', 'alienated', 'african', 'past', 'place', 'england', 'chance', 'informed', 'ancestral', 'medallion', 'wear', 'proof', 'lineage', 'african', 'kings', 'leaf', 'fame', 'fortune', 'take', 'rightful', 'place', 'royalty', 'reunited', 'people', 'plan', 'improve', 'life', 'combining', 'best', 'western', 'technology', 'best', 'traditional', 'african', 'ways']"
3264,[],"['musical', 'comedy', 'paul', 'robeson', 'star', 'joe', 'marseille', 'docker', 'hired', 'wealthy', 'english', 'couple', 'find', 'missing', 'son', 'joe', 'find', 'him', 'learns', 'escaped', 'will', 'take', 'stay', 'local', 'singer', 'offer', 'refuge', 'repressed', 'white', 'parents']"
3291,[],"['first', 'time', 'years', 'four', 'sibling', 'family', 'show', 'care', 'dying', 'mother', 'given', 'couple', 'week', 'live', 'one', 'come', 'america', 'two', 'children', 'divorced', 'sister', 'also', 'come', 'child', 'sneak', 'regularly', 'meet', 'mystery', 'man', 'may', 'ex', 'husband', 'third', 'amp', 'youngest', 'daughter', 'unmarried', 'nurse', 'aware', 'ticking', 'biological', 'clock', 'son', 'chase', 'grumpy', 'father', 'seems', 'care', 'whit', 'wife', 's', 'circumstances', 'four', 'also', 'faced', 'mother', 's', 'dream', 'accomplish', 'thing', 'dy', 'visit', 'beach', 'visited', 'past', 'see', 'youngest', 'married', 'visit', 'paris', 'also', 'want', 'embalmed', 'honored', 'gun', 'salute', 'thus', 'whole', 'group', 'ha', 'set', 'quest', 'fulfill', 'mother', 's', 'wishes']"
3299,[],"['opportunistic', 'young', 'man', 'working', 'servant', 'european', 'countess', 'us', 'sexual', 'talent', 'better', 'station', 'life']"
3353,[],"['european', 'equivalent', 'the', 'return', 'secaucus', 'swiss', 'film', 'look', 'life', 'several', 'men', 'woman', 'confront', 'slim', 'gain', 'revolutionary', 'sixties', 'max', 'dissatisfied', 'copy', 'editor', 'myriam', 'redhead', 'tantric', 'sex', 'marie', 'supermarket', 'checker', 'give', 'unauthorized', 'discount', 'elderly', 'search', 'renewed', 'meaning', 'communal', 'farm', 'title', 'character', 'six', 'year', 'old', 'child', 'carrier', 'hope', 'future']"
3461,[],"['live', 'scene', 'paris', 'continuity', 'narrator', 'link', 'together', 'four', 'dramatic', 'choreographies', 'roland', 'petit', 'carmen', 'la', 'croqueuse', 'de', 'diamants', 'deuil', 'en', 'heures', 'cyrano', 'de', 'bergerac']"
3628,[],"['tommy', 'talented', 'puerto', 'rican', 'painter', 'living', 'south', 'bronx', 'befriends', 'allen', 'white', 'kid', 'who', 's', 'faced', 'constant', 'harassment', 'since', 'moving', 'neighborhood', 'single', 'mother', 'susan']"
3729,[],"['year', 'old', 'gifted', 'boy', 'want', 'jazz', 'pianist', 'much', 'chagrin', 'classical', 'oriented', 'piano', 'instructor', 'mother', 's', 'help', 'underage', 'regular', 'local', 'nightspot', 'teamed', 'sax', 'superstar', 'come', 'learn', 'suffers', 'tourette', 's', 'syndrome', 'thus', 'film', 'title', 'older', 'man', 'ha', 'developed', 'mannerism', 'cover', 'fallibility', 'resents', 'boy', 'mother', 's', 'acceptance', 'disease']"
3742,[],"['day', 'hollywood', 'young', 'people', 'looking', 'hour', 'change', 'lives', 'zach', 'open', 'night', 'british', 'rocker', 'whisky', 'go', 'go', 'life', 'canyon', 'play', 'impromptu', 'duet', 'mysterious', 'guitarist', 'see', 'tammy', 'costume', 'designer', 'open', 'quick', 'sex', 'various', 'rocker', 'work', 'loved', 'afar', 'michael', 'photographer', 'recovering', 'case', 'clap', 'good', 'friend', 'felix', 'morose', 'alcoholic', 'songwriter', 'hand', 'comic', 'relief', 'marty', 'shapiro', 'fast', 'talking', 'record', 'producer', 'getting', 'ready', 'gig', 'club', 'zach', 's', 'performance', 'early', 'morning', 'aftermath', 'comprise', 'film']"
3766,[],"['ever', 'wanted', 'know', 'really', 'go', 'backstage', 'definitive', 'inside', 'look', 'uncut', 'uncensored', 'complete', 'on', 'stage', 'performance', 'see', 'intimate', 'view', 'life', 'like', 'one', 'biggest', 'rap', 'concert', 'tour', 'time', 'show', 'life', 'road', 'hotel', 'stage', 'way', 'never', 'seen', 'before']"
3783,[],"['young', 'boy', 'set', 'find', 'mother', 'setting', 'camp', 'central', 'park', 'encounter', 'group', 'people', 'even', 'needier', 'himself']"
3870,[],"['jason', 'gould', 'satirizes', 'coming', 'hollywood', 'inside', 'out', 'starring', 'alexis', 'arquette', 'papa', 'elliot', 'gould', 'lane', 'janger', 's', 'one', 'time', 'wa', 'festival', 'favorite', 'recently', 'expanded', 'feature', 'film', 'turn', 'table', 'groom', 'to', 'be', 'fantasy', 'sex', 'two', 'women', 'bradley', 'rust', 'gray', 's', 'hitch', 'follows', 'two', 'attractive', 'young', 'guy', 'dizzying', 'road', 'trip', 'lead', 'toward', 'sexual', 'self', 'discovery', 'david', 'fournier', 's', 'majorette', 'space', 'witty', 'french', 'spoof', 'post', 'modern', 'sex', 'romance', 'relationships', 'pope', 'baton', 'twirling', 'majorettes', 'and', 'gregory', 'cooke', 's', 'bittersweet', 'story', 'closeted', 'teen', 'presented', 'young', 'prostitute', 'th', 'birthday']"
3931,[],"['would', 'wish', 'eleven', 'could', 'anything', 'world', 'parent', 'understand', 'you', 'teenage', 'brother', 'constantly', 'getting', 'trouble', 'for', 'thing', 'did', 'love', 'twelve', 'year', 'old', 'girl', 'across', 'street', 'who', 'unfortunately', 'dating', 'local', 'bully', 'then', 'one', 'afternoon', 'chased', 'bully', 'fall', 'sinkhole', 'happens', 'ancient', 'indian', 'burial', 'ground', 'find', 'glass', 'discover', 'turn', 'witchdoctor', 's', 'wishing', 'glass', 'ryan', 'mitchell', 'discovers', 'wishing', 'glass', 'wish', 'teenager', 'parent', 'would', 'disappear', 'soon', 'kids', 'world', 'adult', 'teenager', 'nobody', 'age', 'anywhere', 'imagine', 'happens', 'next', 'it', 's', 'canadian', 'film']"
3945,[],"['eddie', 'marc', 'mile', 'duplessis', 'teen', 'runaway', 'meet', 'become', 'friend', 'new', 'orleans', 'hook', 'local', 'drug', 'dealer', 'sends', 'new', 'york', 'city', 'drug', 'deal', 'promise', 'easy', 'money', 'place', 'live', 'deal', 'fall', 'through', 'find', 'penniless', 'lower', 'east', 'side', 'discover', 'vast', 'underworld', 'abandoned', 'building', 'kid', 'live', 'drawn', 'world', 'sex', 'drugs', 'survival']"
4044,[],"['alex', 'elliot', 'unlikely', 'pair', 'connect', 'write', 'film', 'new', 'york', 'cop', 'working', 'undercover', 'fashion', 'model']"
4046,[],"['simon', 'outcast', 'jewish', 'community', 'claim', 'devil', 'talk', 'ha', 'ability', 'put', 'curse', 'crops', 'dovid', 'asks', 'squire', 'sell', 'land', 'build', 'railway', 'station', 'ruthless', 'businessman', 'neighbouring', 'gentile', 'community', 'us', 'simon', 'find', 'want', 'buy', 'land', 'persuade', 'otherwise']"
4047,[],"['teacher', 'meet', 'woman', 'turn', 'thief', 'introduce', 'new', 'things']"
4103,[],"['riding', 'bus', 'one', 'day', 'night', 'watchman', 'jack', 'crawford', 'get', 'distracted', 'beautiful', 'girl', 'ha', 'gun', 'stolen', 'get', 'back', 'enlists', 'help', 'local', 'wise', 'guy', 'eddie', 'search', 'reveals', 'bizarre', 'character', 'lurking', 'strange', 'underworld', 'sleepy', 'new', 'jersey', 'suburb']"
4126,[],"['coming', 'of', 'age', 'tale', 'set', 'aboard', 'shipping', 'freighter', 'traveling', 'america', 's', 'great', 'lakes', 'dale', 'ivy', 'league', 'college', 'student', 'briefly', 'join', 'world', 'weary', 'crew', 'exposed', 'seafaring', 'lifestyle', 'fall', 'short', 'literary', 'visions', 'dale', 'instead', 'find', 'experience', 'rich', 'unexpected', 'ways', 'men', 's', 'bravado', 'comical', 'posturing', 'give', 'way', 'lively', 'story', 'telling', 'reveals', 'mythologized', 'view', 'life', 'actually', 'may', 'happened']"
4187,[],"['mike', 'romantic', 'persistent', 'social', 'worker', 'psychiatric', 'clinic', 'fall', 'new', 'intern', 'gabriela', 'passionate', 'also', 'engaged', 'although', 'love', 'fiance', 'patrick', 'seems', 'fraternal', 'erotic', 'ha', 'overwhelming', 'sense', 'obligation', 'marry', 'him', 'mike', 'get', 'dubious', 'counsel', 'colleague', 'douglas', 'who', 's', 'seems', 'new', 'relationship', 'weekly', 'unhappy', 'brother', 'get', 'advice', 'supervisor', 'whose', 'long', 'term', 'marriage', 'ended', 'badly', 'gabriela', 'can', 't', 'seem', 'say', 'mike', 'except', 'asks', 'end', 'engagement', 'head', 'home', 'mexico', 'introduce', 'patrick', 'family', 'what', 's', 'mike', 'do', 'anything', 'change', 'mind']"
4236,[],"['zobel', 'karl', 'long', 'time', 'gay', 'couple', 'live', 'together', 'trailer', 'home', 'lizzie', 'zobel', 's', 'spunky', 'daughter', 'heterosexual', 'misadventure', 'together', 'three', 'form', 'team', 'thief', 'eke', 'existence', 'pickpockets', 'botched', 'job', 'karl', 'becomes', 'unable', 'work', 'forcing', 'zobel', 'lizzie', 'seek', 'new', 'partner', 'lizzie', 'recruit', 'rudolf', 'boyishly', 'charming', 'town', 'misfit', 'reluctantly', 'zobel', 'allows', 'rudolf', 'join', 'warns', 'never', 'break', 'golden', 'rule', 'no', 'exchanging', 'bodily', 'fluid', 'within', 'team', 'dictum', 'becomes', 'increasingly', 'difficult', 'live', 'lizzie', 's', 'craving', 'zobel', 's', 'passion', 'toward', 'rudolf', 'intensify', 'eventually', 'golden', 'rule', 'broken', 'lizzie', 'and', 'zobel', 'unbeknownst', 'lizzie', 'course', 'intricate', 'love', 'triangle', 'soon', 'develops', 'amongst', 'three', 'shaped', 'deception', 'desire', 'betrayal']"
4329,[],"['front', 'row', 'backstage', 'live', 'imax', 'film']"
4518,[],"['sunny', 'holiday', 'aspiring', 'singing', 'star', 'abandon', 'wife', 'young', 'baby', 'set', 'nine', 'month', 'tour', 'bleak', 'western', 'towns', 'take', 'road', 'manager', 'pink', 'chrysler', 'search', 'version', 'american', 'dream', 'country', 'loving', 'audience']"
4597,[],"['oscar', 'winning', 'documentarian', 'allan', 'miller', 'embarked', 'film', 'project', 'renowned', 'conductor', 'zubin', 'mehta', 'celebrated', 'chinese', 'film', 'director', 'zhang', 'yimou', 'joined', 'force', 'production', 'puccini', 's', 'opera', 'turandot', 'florence', 'year', 'wa', 'out', 'extraordinary', 'opportunity', 'arose', 'stage', 'turandot', 'original', 'setting', 'forbidden', 'city', 'beijing', 'outdoor', 'production', 'wa', 'undertaking', 'epic', 'scale', 'fascinating', 'chronicle', 'unprecedented', 'cross', 'cultural', 'collaboration', 'turandot', 'project', 'combine', 'pageantry', 'opulent', 'opera', 'production', 'spectacular', 'cinematic', 'portrait', 'struggle', 'triumph', 'zubin', 'mehta', 'zhang', 'yimou', 'mount', 'production', 'historic', 'venue', 'china', 'source', 'amazon', 'com']"
4601,[],"['forty', 'year', 'apart', 'andreas', 'claire', 'embark', 'affair', 'reckless', 'intense', 'young', 'lovers', 'widowed', 'musician', 'andreas', 'decides', 'get', 'back', 'touch', 'one', 'great', 'love', 'claire', 'still', 'married', 'first', 'husband', 'john', 'andreas', 'claire', 'find', 'connection', 'shared', 'young', 'still', 'soon', 'become', 'involved', 'rekindled', 'love', 'affair', 'however', 'time', 'around', 'complications', 'including', 'possibility', 'ill', 'health', 'death', 'well', 'impact', 'relationship', 'might', 'john']"
4609,[],"['documentarian', 'decides', 'follow', 'career', 'new', 'york', 'actress', 'lisa', 'picard', 'believing', 'brink', 'fame', 'instead', 'bear', 'witness', 'lisa', 's', 'continued', 'humorous', 'struggle', 'actress', 'well', 'conflict', 'arises', 'lisa', 's', 'best', 'friend', 'tate', 'hit', 'big', 'off', 'broadway', 'one', 'man', 'show']"
4630,[],"['steven', 'cantor', 's', 'award', 'winning', 'documentary', 'chronicle', 'life', 'bouncer', 'burly', 'boy', 'guard', 'side', 'door', 'nightclub', 'across', 'america', 'film', 'take', 'inside', 'look', 'mindset', 'frequently', 'ridiculed', 'always', 'feared', 'enforcer', 'night', 'examines', 'whether', 'skilled', 'expert', 'security', 'hired', 'anticipate', 'trouble', 'hired', 'thug', 'meant', 'intimidate', 'revealed', 'within', 'world', 'notorious', 'nightclub', 'bouncers', 'including', 'new', 'york', 's', 'terence', 'the', 'black', 'prince', 'buckley', 'british', 'legend', 'lenny', 'the', 'guv', 'nor', 'mclean', 'appeared', 'lock', 'stock', 'two', 'smoking', 'barrels', 'written', 'sujit', 'r', 'varma']"
4754,[],"['portrait', 'various', 'gay', 'orthodox', 'jew', 'struggle', 'reconcile', 'faith', 'sexual', 'orientation']"
4774,[],"['studying', 'become', 'teacher', 'turin', 'italy', 'pietro', 'joined', 'older', 'brother', 'giovanni', 'ha', 'moved', 'sicily', 'giovanni', 'worker', 'schooling', 'pietro', 'show', 'considerable', 'promise', 'academics', 'prompting', 'elder', 'sibling', 'seek', 'employment', 'support', 'brother', 's', 'academic', 'pursuits', 'unfortunately', 'thing', 'go', 'well', 'giovanni', 'pietro', 'face', 'significant', 'hardship', 'try', 'improve', 'lives']"
5126,[],"['three', 'character', 'present', 'day', 'havana', 'must', 'choose', 'clinging', 'self', 'restricting', 'beliefs', 'getting', 'rid', 'live', 'freely', 'ballerina', 'mariana', 'ha', 'promised', 'god', 'celibacy', 'get', 'role', 'giselle', 'social', 'worker', 'julia', 'always', 'faint', 'hearing', 'certain', 'word', 'pot', 'smoking', 'percussionist', 'elpidio', 'wa', 'abandoned', 'mother', 'coincidentally', 'named', 'cuba', 'time', 'ago', 'ha', 'yet', 'gotten', 'loss']"
5136,[],"['harry', 'shearer', 's', 'tongue', 'in', 'cheek', 'comedy', 'waiter', 'zanbesu', 'glen', 'a', 'chi', 'chi', 'northern', 'california', 'resort', 'us', 'movie', 'camera', 'spy', 'annual', 'communal', 'vacation', 'group', 'rich', 'white', 'u', 's', 'government', 'business', 'leader', 'drink', 'carouse', 'excess', 'plotting', 'next', 'move', 'global', 'stage', 'goal', 'sell', 'embarrassing', 'incriminating', 'footage', 'medium', 'expose', 'leaders', 'really', 'are']"
5402,[],"['life', 'story', 'milford', 'beeghly', 'iowa', 'farmer', 'early', 'developer', 'hybrid', 'seed', 'corn', 'husband', 'father', 'grandfather']"
5574,[],"['germany', 'priest', 's', 'daughter', 'marianna', 'juliane', 'fight', 'change', 'society', 'like', 'making', 'abortion', 'legal', 'however', 'mean', 'totally', 'different', 'juliane', 's', 'committed', 'reporter', 'sister', 'join', 'terroristic', 'organization', 'caught', 'police', 'put', 'isolation', 'jail', 'juliane', 'remains', 'last', 'connection', 'rest', 'world', 'although', 'accept', 'sister', 's', 'argument', 'boyfriend', 'wolfgang', 'want', 'to', 'juliane', 'keep', 'helping', 'sister', 'begin', 'question', 'way', 'sister', 'treated']"
5601,[],"['direct', 'to', 'video', 'compilation', 'highlight', 'earlier', 'film', 'face', 'death', 'series']"
5619,[],"['boy', 'kim', 'move', 'family', 'countryside', 'ghetto', 'big', 'city', 'doe', 'well', 'school', 'make', 'easy', 'victim', 'hard', 'core', 'bully', 'new', 'school', 'group', 'leader', 'moved', 'private', 'school', 'kim', 'accepted', 'gang', 'long', 'provides', 'cigarette', 'members', 'course', 'lead', 'confrontation', 'school', 'teachers', 'family', 'eventually', 'gang', 'members']"
5667,[],"['st', 'century', 'sorceress', 'hardman', 'arrives', 'cape', 'cod', 'fishing', 'village', 'summer', 'holiday', 'intention', 'putting', 'magical', 'power', 'good', 'use', 'creating', 'love', 'match', 'town', 's', 'lost', 'souls', 'artistic', 'license', 'films']"
5676,[],"['close', 'friendship', 'two', 'young', 'women', 'different', 'race', 'struggle', 'find', 'purpose', 'life', 'time', 'social', 'injustice', 'world', 'war']"
5733,[],"['follows', 'escalation', 'hostility', 'action', 'doll', 'collectible', 'salesman', 'forklift', 'driving', 'wife']"
5767,[],"['young', 'asian', 'girl', 'applies', 'job', 'massage', 'parlor', 'dragged', 'seedy', 'world', 'hollywood', 's', 'red', 'light', 'district', 'fall', 'love', 'virgin', 'poet']"
6051,[],"['brink', 'world', 'tour', 'height', 'success', 'alternative', 'rock', 'violinist', 'gypsy', 'put', 'violin', 'walked', 'away', 'man', 'brutally', 'beat', 'girlfriend', 'death', 'toss', 'remains', 'local', 'river', 'retired', 'boston', 'pd', 'detective', 'buying', 'news', 'report', 'local', 'girl', 'accidentally', 'drowning', 'gypsy', 's', 'unprecedented', 'disappearance', 'perplexes', 'entire', 'music', 'industry', 'retreat', 'husband', 'desolation', 'cape', 'cod', 'winter', 'seeking', 'refuge', 'past', 'murderer', 'contact', 'estranged', 'brother', 'fall', 'love', 'brother', 's', 'wife', 'gypsy', 'body', 'turn', 'cape', 'cod', 'detective', 'convinced', 'last', 'here', 'smallest', 'quietest', 'corner', 'new', 'england', 'unfolds', 'disquieting', 'tale', 'happens', 'music', 'meet', 'murder', 'lyrical', 'portrait', 'ever', 'present', 'guardian', 'preserve', 'life', 's', 'natural', 'harmony']"
6057,[],"['filmmaker', 'mark', 'moskowitz', 'finally', 'read', 'critically', 'acclaimed', 'novel', 'bought', 'back', 'discovers', 'book', 'author', 'long', 'since', 'vanished', 'stone', 'reader', 'document', 'moskowitz', 's', 'quest', 'find', 'why', 'solves', 'mystery', 'twist', 'turn', 'journey', 'reveal', 'something', 'more', 'the', 'singular', 'bond', 'literature', 'create', 'among', 'strangers']"
6068,[],"['tommy', 'wilhelm', 'robin', 'williams', 'salesman', 'honest', 'hard', 'working', 'guy', 'ha', 'lost', 'job', 'girlfriend', 'left', 'part', 'sanity', 'behind', 'head', 'new', 'york', 'pick', 'piece', 'life', 'he', 's', 'always', 'able', 'sell', 'caught', 'downward', 'spiral', 'must', 'addition', 'face', 'father', 'never', 'really', 'understood', 'him', 'trying', 'balance', 'newly', 'precarious', 'existence']"
6083,[],"['american', 'abroad', 'find', 'falling', 'eccentric', 'group', 'fellow', 'expatriate', 'spain', 'comedy', 'cassandra', 'judy', 'davis', 'nomadic', 'american', 'find', 'stranded', 'spain', 'found', 'temporary', 'work', 'translating', 'book', 'english', 'however', 'cassandra', 's', 'limited', 'translating', 'skill', 'bringing', 'home', 'bacon', 'encounter', 'strange', 'woman', 'named', 'frankie', 'marcia', 'gay', 'harden', 'willing', 'help', 'find', 'missing', 'friend', 'price']"
6323,[],"['study', 'culture', 'bridging', 'including', 'new', 'us', 'born', 'husband', 'trying', 'work', 'within', 'traditional', 'ways', 'new', 'china', 'born', 'wife', 'eager', 'join', 'dream', 'america', 'two', 'family', 'minded', 'fathers', 'lot', 'gender', 'related', 'social', 'bifurcations']"
